experimentSetID,numMonomers,dim,b,Nc,keepCL,diffusionConstant,numRealisations,dt,dt_relax,excludedVolumeCutOff,waitingSteps,numMaxSteps,encounterDistance,Nb,genomicDistance,iterationsNumber,events,FETs,eventsCounter,repair_probability,repair_CIhalflength,MSRG_atEncounter
0_0,100,3,0.2,15,False,0.008,500,0.01,0.01,0.1,200,1000,0.1,2,2,500,"['Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Repair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Repair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair', 'Misrepair']","[6.09 0.15 7.25 8.3  1.57 7.69 0.02 5.64 0.09 0.68 0.14 0.2  0.2  0.67
 7.65 1.41 1.37 6.6  2.26 6.53 0.15 4.99 1.58 0.   5.33 1.18 3.2  3.12
 1.91 0.91 2.09 1.45 2.75 3.57 1.82 0.38 1.53 0.13 7.26 8.72 0.01 1.75
 2.92 0.82 7.3  0.2  5.23 0.62 0.49 8.34 0.8  0.   2.29 0.   2.24 1.39
 1.71 1.71 0.01 0.37 1.05 7.07 3.9  0.13 2.46 0.28 1.53 0.73 0.35 0.09
 0.04 0.   9.38 0.35 0.56 0.67 1.25 2.69 0.28 0.41 3.98 3.06 0.14 1.27
 0.71 4.95 4.46 0.03 0.65 3.   0.14 0.   0.45 0.39 0.04 3.99 0.29 6.91
 1.   6.87 6.26 2.52 4.35 7.51 2.51 3.36 1.38 6.19 2.73 6.07 3.73 0.38
 1.58 3.97 4.95 9.29 0.5  0.89 6.79 0.   1.02 2.2  1.23 1.4  0.55 1.86
 2.23 7.38 4.43 0.86 0.69 0.79 0.84 7.92 4.54 1.89 0.24 3.97 0.15 1.68
 0.1  2.11 1.03 0.75 1.69 9.34 0.   3.87 5.53 8.63 6.1  1.56 0.92 1.18
 2.3  0.8  2.35 0.2  3.82 1.79 3.6  7.68 2.18 0.42 1.8  1.38 2.06 5.23
 0.18 9.   9.37 3.52 9.92 4.78 1.65 0.44 1.13 0.23 6.64 0.15 5.51 0.
 0.   2.94 3.09 3.45 1.57 4.24 2.98 6.1  2.41 2.56 3.25 0.24 3.43 1.85
 1.97 4.17 0.   1.63 1.34 4.56 1.03 5.14 4.87 9.15 0.07 1.72 0.91 7.31
 0.   2.64 0.07 1.14 0.   3.57 3.6  0.73 2.03 1.32 8.74 0.01 0.19 0.68
 0.   1.07 0.15 8.08 3.22 3.99 2.37 3.48 0.74 0.45 5.19 1.41 0.   1.63
 3.06 3.32 1.49 1.01 3.31 3.89 7.34 9.59 1.5  7.52 1.5  0.81 1.87 0.12
 4.26 0.05 0.95 1.17 1.65 0.85 0.55 0.85 4.36 0.1  1.56 4.29 2.   3.55
 1.79 1.65 5.4  0.34 0.15 0.51 0.09 1.9  0.14 4.46 0.61 0.03 0.36 1.26
 2.44 1.33 1.41 5.78 1.44 2.15 2.23 0.11 3.05 0.   1.1  0.46 1.73 0.75
 1.67 2.94 4.73 0.03 1.07 0.04 0.29 0.01 4.17 0.5  0.33 0.18 2.08 6.34
 0.   0.44 2.67 3.43 7.24 0.   0.91 0.73 0.88 7.42 0.23 0.04 2.81 0.53
 1.21 0.8  4.84 1.94 1.17 2.71 0.62 6.95 2.72 1.87 0.95 2.49 0.   0.07
 0.01 5.94 0.8  7.28 1.57 1.18 4.79 2.79 2.74 1.68 0.   1.93 1.07 1.29
 2.46 1.11 1.45 3.12 6.2  3.69 2.71 1.39 1.01 5.07 0.04 4.08 0.04 4.92
 0.34 1.   1.13 0.31 5.41 0.08 1.52 0.46 2.42 6.14 0.   5.38 0.29 0.21
 3.03 4.71 1.68 3.92 7.57 0.17 2.11 0.56 8.17 1.78 0.25 3.88 1.26 8.55
 1.88 2.95 2.42 0.48 5.98 4.4  0.12 2.2  4.82 2.67 4.37 0.04 3.21 5.96
 0.5  0.13 0.02 1.14 1.25 7.76 0.02 0.12 0.01 0.23 4.75 0.   6.11 0.11
 2.76 1.56 7.26 2.87 1.32 0.   0.04 1.93 0.03 1.84 0.95 1.66 2.19 1.19
 2.38 4.09 1.34 0.03 0.17 0.11 4.11 0.01 3.62 6.86 3.31 0.09 2.11 7.88
 1.14 0.09 9.65 0.04 5.62 0.01 4.16 4.54 0.03 0.04 0.09 1.44 1.32 0.17]","Counter({'Misrepair': 395, 'Repair': 67})",0.14502164502164502,0.03210916835042161,"[1.2761329030676813, 0.4837472444059579, 1.0700044076071407, 0.8409375908226867, 0.589889843304756, 0.2937075232719422, 1.3579342463021289, 0.600982335006655, 0.6635621018470715, 0.2809628362490071, 0.5934958961961246, 0.32273621639559524, 0.9873827515244699, 1.2102884195551458, 0.5110074810481011, 0.34779977502369624, 0.42070875214770587, 0.2728742459889585, 0.4689861345574437, 0.30930010060387775, 0.37497830942838317, 0.25800417169516676, 0.44787782668258397, 0.8660367475006154, 0.1490761065785009, 1.0482860647404122, 0.6523797190795599, 0.7240135817330934, 0.5729403309622447, 0.9350984569797512, 1.422699874598106, 0.9030687827502117, 0.8406510915464367, 0.4983149058100878, 0.7907457195710025, 0.5228259800266304, 0.36446745991892743, 0.4605310505944402, 0.6486052282376689, 0.7993524468793285, 0.7978373545804063, 0.4376377817768684, 1.65684762861577, 0.4976606327955988, 1.044936104523599, 0.39575039744535884, 0.5183107457173499, 0.8564262028249725, 0.7340672975029705, 0.5278722910740515, 0.9084674713633533, 0.5303663916369861, 0.17671718299679384, 0.3539121027784657, 0.6061061306153342, 0.14472204613484593, 0.37547610757560324, 0.6949087846543541, 0.2513121952674313, 0.40617549018329263, 0.5036193115756269, 0.312715944931892, 0.6597331562886118, 0.5768062956797952, 0.5829674384472857, 0.6393002358099239, 0.6308317001525594, 0.8210618048858764, 0.5177832047662559, 1.0847672122040393, 1.4236019379515452, 0.6065578699998224, 0.2880846566826349, 0.2216103288275118, 0.5700103889572979, 1.5178765776406324, 0.3989054329666872, 0.749949856147956, 0.37782115269210814, 0.8403438639701281, 0.42965381373004113, 0.6044905698947992, 0.3739087948409933, 0.40484696193476866, 1.0492996311450886, 1.0534379478172504, 0.43385489885419704, 0.7596369848941555, 1.2648977601834603, 0.49757537011770725, 0.5146796774910094, 0.9127901559473375, 0.5678937330231291, 0.39181304296583436, 0.65477230327579, 0.22026960660565853, 0.9283452739750071, 0.41447309580258235, 0.233319439453083, 0.5971570563727696, 0.18274632955790956, 1.3115243281750404, 0.24242475047784773, 0.6162040249735602, 0.5474233393337911, 0.30896846120463906, 0.740225369967082, 0.4789497224699111, 1.249259178553394, 0.9611865004378104, 0.48036223647912096, 0.8201835540083734, 0.8704304790333001, 0.3890814164894777, 1.764442081413125, 0.2723236603145237, 0.9121353941259401, 0.3986811817151519, 0.9165064958003845, 0.4861425232862666, 0.6479307682879646, 1.354091377814099, 0.8872793233524433, 0.4905783675502072, 0.9718952104289252, 0.3832363315623051, 0.3789999028033582, 0.23419657663441854, 0.21132106812374013, 0.35655294087002815, 0.560377760037007, 1.1590207199099598, 0.5308823551844604, 0.14181111787115586, 0.36540753269168197, 0.6482676481972992, 0.38215071059527067, 0.4531840723723123, 0.3279147532800674, 1.8102832469393457, 0.80309215006853, 1.1223281591374301, 0.47135524739753754, 0.29247609074837716, 0.4632658797256132, 0.34779532975145677, 0.5260668879414907, 0.9013574346932859, 1.146555232763498, 0.8374025577563013, 0.7121157912914303, 0.23700308773105228, 0.7050959653819434, 0.44752156837371215, 0.5747830593404156, 0.33882145846868306, 0.8869165359099371, 0.7816483233676371, 0.29294693072982136, 0.49196023996006355, 1.0658326430545453, 1.6327073394917568, 0.9470609827390614, 0.6410121083570747, 0.44591784563312864, 0.6397393043359858, 0.9059989301413229, 0.9638521312545287, 0.5860207786281089, 0.8825876087372277, 0.3732554474580757, 0.20955014005875408, 0.4843023883304678, 0.45057182681194896, 0.4399642542422104, 0.536261934702274, 2.2721598464005375, 0.6461224043233191, 0.37297279096265434, 0.9839653920993127, 0.3501492162361981, 0.48828500296997335, 0.677386684999604, 0.48862359674105543, 1.1241522422948949, 1.14653025552629, 0.46668537818168404, 0.4943030336357509, 1.4879229849766753, 0.32725825419954163, 0.3915982239942929, 0.7044119773776814, 0.4039448881654179, 0.7442470934147195, 0.6426597318229192, 1.122092741794423, 1.182553343046469, 0.4630103938415931, 1.0770871988593727, 0.3094159443731243, 1.1223291839745864, 0.4694684657466474, 0.6104365442171891, 0.5491485227241635, 0.17296043122519522, 0.31760883462032335, 0.5505610701293615, 0.3904453466365359, 0.9701112649830622, 1.1619239721195758, 0.8716427290623971, 0.524324322330493, 1.1931840036005805, 0.4125453227908579, 1.018327745542571, 0.9353050960448472, 0.7672251250597958, 0.22240091314010668, 0.446594311847517, 0.6378255040388513, 0.517773780743907, 0.6227741124068639, 0.6495768964125916, 0.6062838950143037, 0.4613665636658893, 0.23855206009571306, 1.1133555063375544, 0.09372852622835554, 0.3758658001354999, 0.4955391332061466, 0.39211299273327316, 1.0551611011648685, 1.009027298836378, 1.352599382310066, 0.35197167401906265, 1.3529945292314727, 0.4921873200600117, 1.2006350911275199, 0.6047535862394147, 0.45743581204045236, 0.35994248008594043, 0.6660326817372849, 0.7698503966566522, 0.49097343510921804, 1.4015907782325454, 0.7243237674761969, 0.6662894250866509, 0.20395280874227747, 1.0375755751663436, 0.9660176494057364, 0.5909810868788238, 1.4967009186594955, 0.6131337516103348, 0.3893107371951066, 0.512242789039078, 0.8131949177472225, 0.3455206543889918, 0.35823408522187206, 0.2486078343995062, 1.0471178021159944, 0.5257605619631441, 0.5508073660513338, 2.3881323432208914, 0.4840698784872912, 0.608770094430438, 0.7593569131089478, 0.7424375009457387, 0.5561713474711383, 1.4740729270719697, 0.37376456260219265, 0.6803994754188332, 0.336724785097003, 0.7532023007206996, 0.8046159529492668, 0.3299323841074445, 0.9669885748975302, 1.394670159676552, 0.8607371360362073, 0.27483336332845837, 0.6417430975798042, 0.8856821296144101, 2.500342097295069, 0.3599269398660661, 0.6266869204081391, 0.43545721333550086, 0.4553143291104377, 0.7690016763109068, 1.5203673617850129, 1.372611577844625, 0.3951397739721927, 0.5558930025405308, 1.060810533287766, 0.47771900304827086, 0.45649866858306987, 0.5697337937678955, 0.5939839585751122, 0.40703393157578915, 1.2932664180138864, 0.3240627790163489, 1.3418617470923673, 1.3727243220989707, 0.4167885953273742, 0.5207753124715326, 0.5198031628592925, 0.613840855752227, 0.9773089668069274, 0.24893034185879034, 0.5546552035492942, 1.8601765865691666, 0.9575790858345351, 1.3545850185318045, 0.5911754908103471, 0.4719462303050761, 0.3956319555922348, 1.03852263249128, 0.397168469049625, 0.26268695440209966, 0.6204254758650087, 0.3260468278557813, 1.152212427666241, 0.7358043435525374, 0.3665686521512722, 1.018968423846833, 0.2210317562165553, 1.7603495935732922, 0.5343482364310898, 0.9374976325612212, 0.384055107455099, 0.33398377437458315, 0.16368230540095874, 0.5014437210851864, 0.5092213874152195, 0.8147505623189255, 0.6911142585593945, 0.9946917418195983, 0.8810475178787588, 1.9934669906819444, 0.6607709399052236, 0.4584096414110248, 0.869442509844749, 1.1253941564545582, 0.6875119657185321, 0.38469120474532736, 0.463995656594909, 0.4054856001046906, 0.5967915619980271, 0.6995431321804634, 1.1915031626128274, 1.8876421110704908, 0.4297159171849138, 2.9261492885025517, 0.448334765901064, 0.5852866561906437, 2.2441302770957456, 0.4583618360940524, 1.4467664441099064, 0.34201143341247964, 0.6613674221673329, 0.6276145263916629, 0.2031458826281787, 1.0512368242987888, 1.2961746316640097, 0.8289980617161625, 0.3756847383363606, 1.0130080356786473, 0.41505548804887044, 0.6436437725786613, 0.3026899133211007, 0.38963303768137403, 1.769923972402259, 0.36182248742837264, 3.628023260549999, 2.5323120396980356, 0.17150252932888002, 0.8462061649837858, 0.2217807867586613, 1.2329971777348216, 0.7128689245559435, 0.457438747741776, 0.4519478094651508, 0.4112858848477845, 0.924938329494648, 0.4486587894313995, 1.6207989078721214, 0.32813553974537735, 0.39722037186415304, 0.41198740043850485, 0.9168100949320503, 0.57405614768576, 0.5791129649296686, 0.9658080718671314, 0.4243366122629103, 0.4139362298967479, 0.28776216404590055, 0.8234433681353454, 0.515600932067137, 0.24032047014366198, 0.8337002911016985, 1.0498357253206292, 1.1600634833265557, 0.5644293411353477, 0.2560683103260418, 0.4150483409294118, 1.0950693733363244, 0.3356968271462414, 0.5918626397836078, 0.35934078328157554, 0.3906363656808397, 0.3905159040002956, 0.31621303897175257, 1.14350398462057, 0.2923765563285592, 0.23804558657861083, 0.3740260199584985, 1.1047991417331071, 1.0151275670771391, 1.2568430692769414, 0.6906367503404922, 0.395009228576512, 0.486267322156623, 1.350467787199724, 0.39523422625241883, 0.6945918648855046, 0.6774148826591377, 0.9738574721676357, 0.8007925439318675, 0.513316512197937, 0.9348943828918758, 0.8031032462072187, 0.4632489873656754, 0.7771101702634214, 0.29742676060927326, 0.8202523380512103, 0.7141735593501682, 0.6259478191992307, 0.4882818691063958, 1.1961270441500134, 0.7455261514234699, 1.0257684949763644, 0.28623754836339027, 0.2899587188761747, 0.19520486259562403, 1.4180034786169409, 0.67061463886458, 0.30053062211277054, 0.9439981820235677, 0.8614881841344557, 0.35504142667494526, 1.211291552949083, 0.5359581418678652, 0.26277889624674483, 1.1234252947365073, 0.5912939053728082, 0.8246897860044976, 0.550604155584765, 1.0459621311576313, 0.6727308986578138, 0.4643086700262204, 1.1398426767407677, 1.087922742126712, 0.7224104021654211, 1.5431514249806608]"
